,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3
30,PF16180,Center CB PP straight coupling 40mm,Center CB,3.55,"Center CB straight coupling is made of polypropylene. The Center push-fit waste range uses a simple, highly effective ring seal jointing system that's ideally suited to installations where speed is paramount. Completely demountable, this range provides a cost-effective solution where new systems are being installed or existing systems are being modified.",Drainage/Waste Pipe and Fittings/Waste Pipe Fittings/Waste Pipe Couplings/Waste Pipe Couplings.csv -> Center CB PP straight coupling 40mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/61/80/NW-F16180_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/19/Center_CB_DrainageProductGuide_2019.pdf,,
31,PF57908,Geberit HDPE HDPE electroweld coupling 160mm,Geberit,13.98,"Made of high density polyethylene (HDPE), this Geberit HDPE electrofusion coupling with 160mm solvent weld connections is suitable for a range of uses in building and roof drainage in industrial, commercial and laboratory settings and can be installed in-ground, in concrete or during bridge construction. This fitting is additionally suitable for conventional or siphonic roof drainage systems and in land drainage systems.",Drainage/Waste Pipe and Fittings/Waste Pipe Fittings/Waste Pipe Couplings/Waste Pipe Couplings.csv -> Geberit HDPE HDPE electroweld coupling 160mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/79/08/NW-F57908_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Geberit_HDPE_Silent_db20_Catalogue.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Geberit_DrainageSystem_Product_Guide.pdf,
32,PF57513,Geberit HDPE HDPE electroweld coupling 75mm,Geberit,4.51,"Made of high density polyethylene (HDPE), this Geberit HDPE electrofusion coupling with 75mm solvent weld connections is suitable for a range of uses in building and roof drainage in industrial, commercial and laboratory settings and can be installed in-ground, in concrete or during bridge construction. This fitting is additionally suitable for conventional or siphonic roof drainage systems and in land drainage systems.",Drainage/Waste Pipe and Fittings/Waste Pipe Fittings/Waste Pipe Couplings/Waste Pipe Couplings.csv -> Geberit HDPE HDPE electroweld coupling 75mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/75/13/NW-F57513_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Geberit_HDPE_Silent_db20_Catalogue.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Geberit_DrainageSystem_Product_Guide.pdf,
33,PF40562,Polypipe Terrain Fuze threaded coupling compression joint 50mm,Polypipe,11.36,"Suitable for use in commercial building services, this Polypipe Terrain Fuze 50mm threaded coupling compression joint is made of HDPE. The Terrain FUZE ranges offers improved performance over traditional drainage materials, offering higher levels of resistance to impact and abrasion, chemical corrosion and extreme temperatures. Lightweight, Terrain FUZE is easy and fast to install, saving on time and resources.",Drainage/Waste Pipe and Fittings/Waste Pipe Fittings/Waste Pipe Couplings/Waste Pipe Couplings.csv -> Polypipe Terrain Fuze threaded coupling compression joint 50mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/05/62/NW-F40562_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Polypipe_Terrain_Fuze_Technical.pdf,,
34,PF24830,Marley Solvent Waste expansion coupling/copper adaptor 40mm White,Marley,4.46,This Marley Solvent Waste 40mm straight coupling expansion adapter in white is suitable for both internal and external applications.,Drainage/Waste Pipe and Fittings/Waste Pipe Fittings/Waste Pipe Couplings/Waste Pipe Couplings.csv -> Marley Solvent Waste expansion coupling/copper adaptor 40mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/48/30/NW-F24830_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Marley_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Soil-Waste_Brochure.pdf,
35,PF41259,"McAlpine T12A-3 coupling (BSP) 1.1/2"" x 3""",McAlpine,2.11,"A McAlpine coupling with 1 1/2"" BSP female x 3"" length BSP male connections.","Drainage/Waste Pipe and Fittings/Waste Pipe Fittings/Waste Pipe Couplings/Waste Pipe Couplings.csv -> McAlpine T12A-3 coupling (BSP) 1.1/2"" x 3""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/12/59/NW-F41257_F41259_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/wi/ng/F41259_Drawing.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/McAlpine_Plumbing_Products_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/McAlpine_Plumbing_Products_Catalogue.pdf
36,PF66298,Polypipe Push-fit Waste straight coupling 32mm White,Polypipe,4.17,"Suitable for domestic use, this Polypipe straight coupling with 32mm push-fit connections is made of white polypropylene (PP)",Drainage/Waste Pipe and Fittings/Waste Pipe Fittings/Waste Pipe Couplings/Waste Pipe Couplings.csv -> Polypipe Push-fit Waste straight coupling 32mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/62/98/NW-F66298_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Polypipe_PolySoil_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/15/Polypipe_Building_Prod_Guide_May2015.pdf,
37,PF20160,Polypipe Terrain Fuze HDPE electrofusion couplings 40mm,Polypipe,8.84,"Suitable for use in commercial building services, this Polypipe Terrain Fuze 40mm electrofusion coupling is made of HDPE. Offering better performance than traditional drainage materials, the Terrain Fuze range supplies high impact and abrasion resistance as well as standing up to chemical corrosion and extreme temperatures. The lightweight Terrain Fuze system saves on time with fast, simple installation.",Drainage/Waste Pipe and Fittings/Waste Pipe Fittings/Waste Pipe Couplings/Waste Pipe Couplings.csv -> Polypipe Terrain Fuze HDPE electrofusion couplings 40mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/02/62/NW-F20160_F40262_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Polypipe_Terrain_Fuze_Technical.pdf,,
38,PF41058,"McAlpine S12A-2 coupling (BSP) 1.1/4"" x 2""",McAlpine,1.8,"A McAlpine coupling with 1 1/4"" BSP female x 2"" length BSP male connections.","Drainage/Waste Pipe and Fittings/Waste Pipe Fittings/Waste Pipe Couplings/Waste Pipe Couplings.csv -> McAlpine S12A-2 coupling (BSP) 1.1/4"" x 2""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/10/59/NW-F41057_F41059_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/McAlpine_Plumbing_Products_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/wi/ng/F41058_Drawing.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/McAlpine_Plumbing_Products_Catalogue.pdf
39,PF41057,"McAlpine S12A-1 coupling length (BSP) 1 x 1.1/4""",McAlpine,1.8,"A McAlpine coupling with 1 1/4"" BSP female x 1"" length BSP male connections.","Drainage/Waste Pipe and Fittings/Waste Pipe Fittings/Waste Pipe Couplings/Waste Pipe Couplings.csv -> McAlpine S12A-1 coupling length (BSP) 1 x 1.1/4""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/10/59/NW-F41057_F41059_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/McAlpine_Plumbing_Products_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/wi/ng/F41057_Drawing.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/McAlpine_Plumbing_Products_Catalogue.pdf
40,PF40845,Polypipe Terrain Fuze HDPE electroweld coupler 56mm,Polypipe,8.75,"Suitable for use in commercial building services, this Polypipe Terrain Fuze 56mm electrofusion coupling is made of HDPE. The Terrain FUZE ranges offers improved performance over traditional drainage materials, offering higher levels of resistance to impact and abrasion, chemical corrosion and extreme temperatures. Lightweight, Terrain FUZE is easy and fast to install, saving on time and resources.",Drainage/Waste Pipe and Fittings/Waste Pipe Fittings/Waste Pipe Couplings/Waste Pipe Couplings.csv -> Polypipe Terrain Fuze HDPE electroweld coupler 56mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/08/45/NW-F40842_F40845_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Polypipe_Terrain_Fuze_Technical.pdf,,
41,PF00467,McAlpine 35G-CB compression coupler 35mm Chrome Plated,McAlpine,21.35,"This McAlpine 1 1/4 x 1 1/4"" compression straight connector is made of brass with a chrome-plated finish.",Drainage/Waste Pipe and Fittings/Waste Pipe Fittings/Waste Pipe Couplings/Waste Pipe Couplings.csv -> McAlpine 35G-CB compression coupler 35mm Chrome Plated,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/04/68/NW-F00466_F00468_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/McAlpine_Plumbing_Products_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/McAlpine_Plumbing_Products_Catalogue.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/wi/ng/F00467_Drawing.pdf
42,PF57309,Geberit HDPE HDPE electrical sleeve coupling 56mm,Geberit,3.83,"Made of high density polyethylene (HDPE), this Geberit HDPE electrofusion coupling with 56mm solvent weld connections is suitable for a range of uses in building and roof drainage in industrial, commercial and laboratory settings and can be installed in-ground, in concrete or during bridge construction. This fitting is additionally suitable for conventional or siphonic roof drainage systems and in land drainage systems.",Drainage/Waste Pipe and Fittings/Waste Pipe Fittings/Waste Pipe Couplings/Waste Pipe Couplings.csv -> Geberit HDPE HDPE electrical sleeve coupling 56mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/73/09/NW-F57309_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Geberit_HDPE_Silent_db20_Catalogue.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Geberit_DrainageSystem_Product_Guide.pdf,
43,PF57207,Geberit HDPE electroweld coupling 50mm,Geberit,3.48,"Made of high density polyethylene (HDPE), this Geberit HDPE electrofusion coupling with 50mm solvent weld connections is suitable for a range of uses in building and roof drainage in industrial, commercial and laboratory settings and can be installed in-ground, in concrete or during bridge construction. This fitting is additionally suitable for conventional or siphonic roof drainage systems and in land drainage systems.",Drainage/Waste Pipe and Fittings/Waste Pipe Fittings/Waste Pipe Couplings/Waste Pipe Couplings.csv -> Geberit HDPE electroweld coupling 50mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/72/07/NW-F57207_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Geberit_HDPE_Silent_db20_Catalogue.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Geberit_DrainageSystem_Product_Guide.pdf,
44,PF24868,Marley Solvent Waste expansion coupling/copper adaptor 50mm White,Marley,5.6,This Marley Solvent Waste 50mm straight coupling expansion adapter in white is suitable for both internal and external applications.,Drainage/Waste Pipe and Fittings/Waste Pipe Fittings/Waste Pipe Couplings/Waste Pipe Couplings.csv -> Marley Solvent Waste expansion coupling/copper adaptor 50mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/48/68/NW-F24868_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Marley_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Soil-Waste_Brochure.pdf,
45,PF42767,"McAlpine T25 solvent-weld (BSP) couple ABS to PVC 1.1/2""",McAlpine,1.89,"This McAlpine 1 1/2 x 1 1/2"" plastic cap and lining includes a BSP coupling to BS EN 1329-1:2000 ABS or PVC pipe.","Drainage/Waste Pipe and Fittings/Waste Pipe Fittings/Waste Pipe Couplings/Waste Pipe Couplings.csv -> McAlpine T25 solvent-weld (BSP) couple ABS to PVC 1.1/2""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/27/67/NW-F42767_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/wi/ng/F42767_Drawing.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/McAlpine_Plumbing_Products_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/McAlpine_Plumbing_Products_Catalogue.pdf
46,PF41257,"McAlpine T12A-1 male coupling (BSP) 1.1/2"" x 1""",McAlpine,2.11,"A McAlpine coupling with 1 1/2"" BSP female x 1"" length BSP male connections.","Drainage/Waste Pipe and Fittings/Waste Pipe Fittings/Waste Pipe Couplings/Waste Pipe Couplings.csv -> McAlpine T12A-1 male coupling (BSP) 1.1/2"" x 1""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/12/59/NW-F41257_F41259_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/wi/ng/F41257_Drawing.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/McAlpine_Plumbing_Products_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/McAlpine_Plumbing_Products_Catalogue.pdf
47,PF41059,"McAlpine S12A-3 coupling (BSP) 1.1/4"" x 3""",McAlpine,1.8,"A McAlpine coupling with 1 1/4"" BSP female x 3"" length BSP male connections.","Drainage/Waste Pipe and Fittings/Waste Pipe Fittings/Waste Pipe Couplings/Waste Pipe Couplings.csv -> McAlpine S12A-3 coupling (BSP) 1.1/4"" x 3""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/10/59/NW-F41057_F41059_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/McAlpine_Plumbing_Products_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/wi/ng/F41059_Drawing.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/McAlpine_Plumbing_Products_Catalogue.pdf
48,PF66388,Polypipe Solvent Weld Waste - ABS straight coupling 32mm Black,Polypipe,3.84,"Made of black ABS, this Polypipe straight coupling with 32mm solvent weld connections is suitable for domestic applications.",Drainage/Waste Pipe and Fittings/Waste Pipe Fittings/Waste Pipe Couplings/Waste Pipe Couplings.csv -> Polypipe Solvent Weld Waste - ABS straight coupling 32mm Black,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/63/88/NW-F66388_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Polypipe_PolySoil_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/15/Polypipe_Building_Prod_Guide_May2015.pdf,
49,PF66297,Polypipe Push-fit Waste straight coupling 40mm White,Polypipe,4.36,"Suitable for domestic use, this Polypipe straight coupling with 40mm push-fit connections is made of white polypropylene (PP)",Drainage/Waste Pipe and Fittings/Waste Pipe Fittings/Waste Pipe Couplings/Waste Pipe Couplings.csv -> Polypipe Push-fit Waste straight coupling 40mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/62/97/NW-F66297_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Polypipe_PolySoil_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/15/Polypipe_Building_Prod_Guide_May2015.pdf,
50,PF02506,Geberit HDPE clamping sleeve 108-110 x 108-110mm,Geberit,19.17,"Made of stainless steel with an EPDM seal, this Geberit HDPE adapter clamping connector with 108 to 110 x 108 to 110mm mechanical connections is suitable for a range of uses in building and roof drainage in industrial, commercial and laboratory settings and can be installed in-ground, in concrete or during bridge construction. This fitting is additionally suitable for conventional or siphonic roof drainage systems and in land drainage systems.",Drainage/Waste Pipe and Fittings/Waste Pipe Fittings/Waste Pipe Couplings/Waste Pipe Couplings.csv -> Geberit HDPE clamping sleeve 108-110 x 108-110mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/25/06/NW-F02506_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Geberit_HDPE_Silent_db20_Catalogue.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Geberit_DrainageSystem_Product_Guide.pdf,
51,PF24724,Marley Solvent Waste expansion coupling/copper adaptor 32mm White,Marley,3.36,This Marley Solvent Waste 32mm straight coupling expansion adapter in white is suitable for both internal and external applications.,Drainage/Waste Pipe and Fittings/Waste Pipe Fittings/Waste Pipe Couplings/Waste Pipe Couplings.csv -> Marley Solvent Waste expansion coupling/copper adaptor 32mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/47/24/NW-F24724_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Marley_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Soil-Waste_Brochure.pdf,
52,PF36842,Marley Push-Fit Waste straight coupling 40mm White,Marley,2.83,"Offering quick and easy installation, this Marley Push-Fit Waste 40mm straight coupling in white is suitable for internal use.",Drainage/Waste Pipe and Fittings/Waste Pipe Fittings/Waste Pipe Couplings/Waste Pipe Couplings.csv -> Marley Push-Fit Waste straight coupling 40mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/68/42/NW-F36842_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Marley_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Soil-Waste_Brochure.pdf,
53,PF27401,MLY 32MM ULTRA ABS COUPLING WHITE WAC3W,Marley,2.21,"This white Marley ABS Waste straight coupling with 32mm solvent weld connections is a lightweight, cost efficient choice for internal installations.",Drainage/Waste Pipe and Fittings/Waste Pipe Fittings/Waste Pipe Couplings/Waste Pipe Couplings.csv -> MLY 32MM ULTRA ABS COUPLING WHITE WAC3W,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/74/01/NW-F27401_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Marley_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Soil-Waste_Brochure.pdf,
54,PF27431,MLY 40MM ULTRA ABS COUPLING WHITE WAC4W,Marley,2.55,"This white Marley ABS Waste straight coupling with 40mm solvent weld connections is a lightweight, cost efficient choice for internal installations.",Drainage/Waste Pipe and Fittings/Waste Pipe Fittings/Waste Pipe Couplings/Waste Pipe Couplings.csv -> MLY 40MM ULTRA ABS COUPLING WHITE WAC4W,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/74/31/NW-F27431_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Marley_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Soil-Waste_Brochure.pdf,
55,PF36742,32MM STRAIGHT COUPLING            WPC3:W,Marley,2.55,"Offering quick and easy installation, this Marley Push-Fit Waste 32mm straight coupling in white is suitable for internal use.",Drainage/Waste Pipe and Fittings/Waste Pipe Fittings/Waste Pipe Couplings/Waste Pipe Couplings.csv -> 32MM STRAIGHT COUPLING            WPC3:W,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/67/42/NW-F36742_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Marley_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Soil-Waste_Brochure.pdf,
56,PF27461,MLY 50MM ULTRA ABS COUPLING  WAC5:W,Marley,3.36,"This white Marley ABS Waste straight coupling with 50mm solvent weld connections is a lightweight, cost efficient choice for internal installations.",Drainage/Waste Pipe and Fittings/Waste Pipe Fittings/Waste Pipe Couplings/Waste Pipe Couplings.csv -> MLY 50MM ULTRA ABS COUPLING  WAC5:W,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/74/61/NW-F27461_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Marley_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Soil-Waste_Brochure.pdf,
