,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Attachment 5
22,PP45943,Philmac 3G copper adaptor set 25 x 22mm,Philmac,6.12,"This Philmac 3G copper connection kit in polypropylene (PP) with 25mm/3/4"" x 22mm metric/imperial to copper end connections is built to last, corrosion-resistant and easy to install making it ideal for a variety of plumbing and commercial applications. Philmac fittings are designed for connection to different pipe materials including metric and imperial PE, lead, PVC, copper, stainless steel and galvanised iron.","Pipe, Valves and Fittings/Plastic Pipe Fittings/PE Pipe Fittings/Couplings/Couplings.csv -> Philmac 3G copper adaptor set 25 x 22mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/59/44/NW-P45942_P45944_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Philmac_Fittings_Product_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Philmac_PipeFittings_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Philmac_PipeFittings_Brochure.pdf,,
23,PP45942,Philmac 3G copper adaptor set 20 x 15mm,Philmac,5.79,"This Philmac 3G copper connection kit in polypropylene (PP) with 20mm/1/2"" x 15mm metric/imperial to copper end connections is built to last, corrosion-resistant and easy to install making it ideal for a variety of plumbing and commercial applications. Philmac fittings are designed for connection to different pipe materials including metric and imperial PE, lead, PVC, copper, stainless steel and galvanised iron.","Pipe, Valves and Fittings/Plastic Pipe Fittings/PE Pipe Fittings/Couplings/Couplings.csv -> Philmac 3G copper adaptor set 20 x 15mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/59/44/NW-P45942_P45944_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Philmac_Fittings_Product_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Philmac_PipeFittings_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Philmac_PipeFittings_Brochure.pdf,,
24,PP06033,Plasson Mechanical 7110 reducing coupling 25 x 20mm,Plasson,12.86,"Made of polypropylene (PP), this Plasson 7110 25 x 20mm reducing coupler connects PE pipe to a range of pipe types, including PE, PB, PEX and copper. Promising a reliable seal and strong grip, this compression fitting makes it easy to create a connection by simply inserting a pipe into the coupler.","Pipe, Valves and Fittings/Plastic Pipe Fittings/PE Pipe Fittings/Couplings/Couplings.csv -> Plasson Mechanical 7110 reducing coupling 25 x 20mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/60/33/P06033_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Plasson_7110DC0_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Plasson_Technical_Catalogue.pdf,,,
25,PP06006,Plasson Mechanical 7010 straight coupling 63mm,Plasson,51.98,"Ideal for use in infrastructure, horticulture and in agricultural systems, the Plasson 7010 113mm compression fit coupler with 63mm ends can be employed in the connection of water mains pipes to water supply pipes. Made of virgin polypropylene (PP) for its good resistance to impacts and stress, and its UV and frost resistance, this coupler is suitable for connecting MDPE to MDPE irrigation pipes if used with a pipe liner. Suitable for outdoor use, 7010 fittings are supplied with a captive O-ring, ensuring a reliably watertight seal when the grip is tightened after attaching to a pipe.","Pipe, Valves and Fittings/Plastic Pipe Fittings/PE Pipe Fittings/Couplings/Couplings.csv -> Plasson Mechanical 7010 straight coupling 63mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/60/06/NW-P06005_P06006_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Plasson_7010HH0_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Plasson_Technical_Catalogue.pdf,,,
26,PP90357,Georg Fischer ELGEF Plus 90deg electrofusion elbow PE100 25mm,Georg Fischer,9.86,"Made of polyethylene, this Georg Fischer ELGEF Plus SDR11 25 x 25mm 90° elbow is suitable for use in transport lines, distribution lines, industrial pressure, distribution lines, house connections and water and gas distribution.","Pipe, Valves and Fittings/Plastic Pipe Fittings/PE Pipe Fittings/Couplings/Couplings.csv -> Georg Fischer ELGEF Plus 90deg electrofusion elbow PE100 25mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/03/57/NW-P90357_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/GF_ELGEF_Plus_Piping_System_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Georg_Fischer_ELGEF_Plus_Elbow_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ly/er/GF_ELGEF_Plus_Sun_Protection_Flyer.pdf,,
27,PP45582,"Philmac 3G reducing joiner 63mm - 2"" x 50mm - 1.1/2""",Philmac,68.63,"This Philmac 3G reducing joiner with 63mm/2"" x 50mm/1 1/2"" POL x POL end connections is made of high performance polypropylene (PP) for good impact resistance and resistance to UV, chemicals and corrosion. Non-toxic and taint-free, this Philmac compression fitting is suitable for a wide range of plumbing, commercial, agricultural, industrial and residential applications.","Pipe, Valves and Fittings/Plastic Pipe Fittings/PE Pipe Fittings/Couplings/Couplings.csv -> Philmac 3G reducing joiner 63mm - 2"" x 50mm - 1.1/2""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/55/82/NW-P45582_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Philmac_Fittings_Product_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Philmac_PipeFittings_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Philmac_PipeFittings_Brochure.pdf,,
28,PP65711,Philmac 3G universal transition coupler  27-34 x 21-27mm,Philmac,29.82,"This Philmac 3G polypropylene joiner with 27 to 34 x 21 to 27mm metric end connections is built to last, corrosion-resistant and easy to install making it ideal for a variety of plumbing and commercial applications. Philmac fittings are designed for connection to different pipe materials including metric and imperial PE, lead, PVC, copper, stainless steel and galvanised iron.","Pipe, Valves and Fittings/Plastic Pipe Fittings/PE Pipe Fittings/Couplings/Couplings.csv -> Philmac 3G universal transition coupler  27-34 x 21-27mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/57/11/NW-P65711_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Philmac_Fittings_Product_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Philmac_PipeFittings_Brochure.pdf,,,
29,PP65447,Philmac 3G universal transition couplings 32 x 27-34mm,Philmac,34.56,"This Philmac 3G coupler with 27 to 34 x 32mm/1"" UTC x POL end connections is made of high performance polypropylene (PP) for good impact resistance and resistance to UV, chemicals and corrosion. Non-toxic and taint-free, this Philmac compression fitting is suitable for a wide range of plumbing, commercial, agricultural, industrial and residential applications.","Pipe, Valves and Fittings/Plastic Pipe Fittings/PE Pipe Fittings/Couplings/Couplings.csv -> Philmac 3G universal transition couplings 32 x 27-34mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/54/47/NW-P65446_P65447_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Philmac_Fittings_Product_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Philmac_PipeFittings_Brochure.pdf,,,
30,PP64863,"Georg Fischer ELGEF Plus electrofusion female iron brass nut coupler PE100 32mm x 1""",Georg Fischer,21.56,"This Georg Fischer ELGEF Plus SDR11 32mm x 1"" electrofusion coupler is made of polyethylene and can be easily matched with all GF piping systems threaded transition adapters. The active reinforcement used for a large coupler compensates for differences in outer diameter tolerances while extra-large clearance allows for easy assembly and accommodates commonly found pipe ovality. This coupler is suitable for use in transport lines, distribution lines, industrial pressure and in gas and water distribution applications.","Pipe, Valves and Fittings/Plastic Pipe Fittings/PE Pipe Fittings/Couplings/Couplings.csv -> Georg Fischer ELGEF Plus electrofusion female iron brass nut coupler PE100 32mm x 1""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/48/63/NW-P64863_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/GF_ELGEF_Plus_PE_Brass_Steel_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/GF_ELGEF_Plus_Piping_System_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/GF_ELGEF_Plus_TransitionCoupler_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/GF_ELGEF_Plus_PE_D75_250mm_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ly/er/GF_ELGEF_Plus_Sun_Protection_Flyer.pdf
31,PP45578,"Philmac 3G reducing joiner 50mm - 1.1/2"" x 32mm - 1""",Philmac,49.18,"This Philmac 3G reducing joiner with 50mm/1 1/2"" x 32mm/1"" POL x POL end connections is made of high performance polypropylene (PP) for good impact resistance and resistance to UV, chemicals and corrosion. Non-toxic and taint-free, this Philmac compression fitting is suitable for a wide range of plumbing, commercial, agricultural, industrial and residential applications.","Pipe, Valves and Fittings/Plastic Pipe Fittings/PE Pipe Fittings/Couplings/Couplings.csv -> Philmac 3G reducing joiner 50mm - 1.1/2"" x 32mm - 1""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/55/78/NW-P45576_P45578_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Philmac_Fittings_Product_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Philmac_PipeFittings_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Philmac_PipeFittings_Brochure.pdf,,
32,PP45580,"Philmac 3G reducing joiner 63mm - 2"" x 32mm - 1""",Philmac,66.1,"This Philmac 3G reducing joiner with 63mm/2"" x 32mm/1"" POL x POL end connections is made of high performance polypropylene (PP) for good impact resistance and resistance to UV, chemicals and corrosion. Non-toxic and taint-free, this Philmac compression fitting is suitable for a wide range of plumbing, commercial, agricultural, industrial and residential applications.","Pipe, Valves and Fittings/Plastic Pipe Fittings/PE Pipe Fittings/Couplings/Couplings.csv -> Philmac 3G reducing joiner 63mm - 2"" x 32mm - 1""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/55/80/NW-P45580_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Philmac_Fittings_Product_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Philmac_PipeFittings_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Philmac_PipeFittings_Brochure.pdf,,
33,PP01660,Plasson Pushfit 1001C polyethylene/copper coupling 25 x 15mm,Plasson,7.72,"Suitable for carrying water and other fluids, the Plasson 1001C copper pipe adapter with 25 x 15mm PE x copper end connections can be used in urban and inter-urban infrastructure as well as in industrial, mining, landscaping and farming applications. Offering tool-free installation, this fitting incorporates simple push-fit connections for the easy and secure insertion of MDPE or copper pipes and is made of reliably durable plastic for stress resistance and a long lasting, leak-free connection. Machined to withstand pressures of up to 16 bar, this fitting will also stand up to sub-zero temperatures but cannot be used with hot water.","Pipe, Valves and Fittings/Plastic Pipe Fittings/PE Pipe Fittings/Couplings/Couplings.csv -> Plasson Pushfit 1001C polyethylene/copper coupling 25 x 15mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/16/62/NW-P01659_P01662_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Plasson_1001CU025015_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Plasson_1000_Datasheet.pdf,,,
34,PP65008,Philmac 3G joiner pol x pol 90mm,Philmac,102.42,"This Philmac 3G joiner with 90mm POL x POL end connections is built to last, corrosion-resistant and easy to install making it ideal for a variety of plumbing and commercial applications. Philmac fittings are designed for connection to different pipe materials including metric and imperial PE, lead, PVC, copper, stainless steel and galvanised iron.","Pipe, Valves and Fittings/Plastic Pipe Fittings/PE Pipe Fittings/Couplings/Couplings.csv -> Philmac 3G joiner pol x pol 90mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/50/08/NW-P65008_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Philmac_Fittings_Product_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Philmac_PipeFittings_Brochure.pdf,,,
35,PP45576,"Philmac 3G reducing joiner 40mm - 1.1/4"" x 32mm - 1""",Philmac,33.44,"This Philmac 3G reducing joiner with 40mm/1 1/4"" x 32mm/1"" POL x POL end connections is made of high performance polypropylene (PP) for good impact resistance and resistance to UV, chemicals and corrosion. Non-toxic and taint-free, this Philmac compression fitting is suitable for a wide range of plumbing, commercial, agricultural, industrial and residential applications.","Pipe, Valves and Fittings/Plastic Pipe Fittings/PE Pipe Fittings/Couplings/Couplings.csv -> Philmac 3G reducing joiner 40mm - 1.1/4"" x 32mm - 1""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/55/78/NW-P45576_P45578_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Philmac_Fittings_Product_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Philmac_PipeFittings_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Philmac_PipeFittings_Brochure.pdf,,
36,PP01655,Plasson Pushfit 1011 reducer coupling 32 x 25mm,Plasson,14.5,"Designed to carry water and other fluid, the Plasson 1011 32 x 25mm push-fit reducing coupler is ideal for use in urban and inter-urban infrastructure, industrial, mining, landscaping and farming applications. Compatible with all standard PVC pipes, this fitting can withstand sub-zero temperatures but is not suitable for hot water use. Easy to install with its simple push-fit connections, the Plasson 1011 coupler creates a watertight seal when reducing pipe sizes.","Pipe, Valves and Fittings/Plastic Pipe Fittings/PE Pipe Fittings/Couplings/Couplings.csv -> Plasson Pushfit 1011 reducer coupling 32 x 25mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/16/55/P01655_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Plasson_1011U0032025_Technical.pdf,,,,
37,PP01662,Plasson Pushfit 1001C polyethylene/copper coupling 32 x 28mm,Plasson,14.8,"Suitable for carrying water and other fluids, the Plasson 1001C copper pipe adapter with 32 x 28mm PE x copper end connections can be used in urban and inter-urban infrastructure as well as in industrial, mining, landscaping and farming applications. Offering tool-free installation, this fitting incorporates simple push-fit connections for the easy and secure insertion of MDPE or copper pipes and is made of reliably durable plastic for stress resistance and a long lasting, leak-free connection. Machined to withstand pressures of up to 16 bar, this fitting will also stand up to sub-zero temperatures but cannot be used with hot water.","Pipe, Valves and Fittings/Plastic Pipe Fittings/PE Pipe Fittings/Couplings/Couplings.csv -> Plasson Pushfit 1001C polyethylene/copper coupling 32 x 28mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/16/62/NW-P01659_P01662_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Plasson_1000_Datasheet.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Plasson_1001CU032028_Technical.pdf,,,
38,PP28713,Gps Pe Pipe Systems Protecta-Line coupler to copper 25 x 22mm,Gps Pe Pipe Systems,12.85,"The acetal GPS PE Pipe Systems Protecta-Line 25 x 22mm PE to copper coupler with mechanical compression connection is a WRAS approved fitting suitable for use with 25 to 63mm Protecta-Line pipe. Proven to offer barrier protection against contaminants, this fitting incorporates a unique pipe insert for total sealing against the pipe bore, making sure that there's no contact between your drinking water and the pipe's aluminium layer.","Pipe, Valves and Fittings/Plastic Pipe Fittings/PE Pipe Fittings/Couplings/Couplings.csv -> Gps Pe Pipe Systems Protecta-Line coupler to copper 25 x 22mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/87/14/NW-P28712_P28714_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/br/cr/GPS_PE_Protecta_Line_Brcr.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/st/al/GPS_PE_Protecta_Line_Instal.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/GPS_PE_Protecta_Line_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/GPS_PE_Infrastrctr_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/P28713_Technical.pdf
39,PP45555,"Philmac 3G metric/imperial joiner 40mm x 1.1/4""",Philmac,29.35,"This Philmac 3G joiner with 40mm/1 1/4"" POL x POL end connections is made of high performance polypropylene (PP) for good impact resistance and resistance to UV, chemicals and corrosion. Non-toxic and taint-free, this Philmac compression fitting is suitable for a wide range of plumbing, commercial, agricultural, industrial and residential applications.","Pipe, Valves and Fittings/Plastic Pipe Fittings/PE Pipe Fittings/Couplings/Couplings.csv -> Philmac 3G metric/imperial joiner 40mm x 1.1/4""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/55/57/NW-P45552_P45557_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Philmac_Fittings_Product_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Philmac_PipeFittings_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Philmac_PipeFittings_Brochure.pdf,,
40,PP01659,Plasson Pushfit 1001C polyethylene/copper coupling 20 x 15mm,Plasson,7.41,"Suitable for carrying water and other fluids, the Plasson 1001C copper pipe adapter with 20 x 15mm PE x copper end connections can be used in urban and inter-urban infrastructure as well as in industrial, mining, landscaping and farming applications. Offering tool-free installation, this fitting incorporates simple push-fit connections for the easy and secure insertion of MDPE or copper pipes and is made of reliably durable plastic for stress resistance and a long lasting, leak-free connection. Machined to withstand pressures of up to 16 bar, this fitting will also stand up to sub-zero temperatures but cannot be used with hot water.","Pipe, Valves and Fittings/Plastic Pipe Fittings/PE Pipe Fittings/Couplings/Couplings.csv -> Plasson Pushfit 1001C polyethylene/copper coupling 20 x 15mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/16/59/P01659_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Plasson_1001CU020015_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Plasson_1000_Datasheet.pdf,,,
41,PP46017,Philmac 3G joiner 32 x 22mm,Philmac,19.83,"This Philmac 3G joiner with 32mm/1"" x 22mm PE x copper/PEX push-fit end connections is made of high performance polypropylene (PP) for good impact resistance and resistance to UV, chemicals and corrosion. Non-toxic and taint-free, this Philmac compression fitting is suitable for a wide range of plumbing, commercial, agricultural, industrial and residential applications.","Pipe, Valves and Fittings/Plastic Pipe Fittings/PE Pipe Fittings/Couplings/Couplings.csv -> Philmac 3G joiner 32 x 22mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/60/17/NW-P46017_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Philmac_Fittings_Product_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Philmac_PipeFittings_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Philmac_PipeFittings_Brochure.pdf,,
42,PP45556,"Philmac 3G metric/imperial joiner 50mm x 1.1/2""",Philmac,30.66,"This Philmac 3G joiner with 50mm/1 1/2"" POL x POL end connections is made of high performance polypropylene (PP) for good impact resistance and resistance to UV, chemicals and corrosion. Non-toxic and taint-free, this Philmac compression fitting is suitable for a wide range of plumbing, commercial, agricultural, industrial and residential applications.","Pipe, Valves and Fittings/Plastic Pipe Fittings/PE Pipe Fittings/Couplings/Couplings.csv -> Philmac 3G metric/imperial joiner 50mm x 1.1/2""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/55/57/NW-P45552_P45557_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Philmac_Fittings_Product_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Philmac_PipeFittings_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Philmac_PipeFittings_Brochure.pdf,,
